Class,Extract Superclass,Extract Method,Inline Method,Rename Method,Move Method,Rename Package,Move Attribute,Pull Up Method,Pull Up Attribute,Push Down Method,Push Down Attribute,Move Class,Rename Class,Move And Rename Class,Extract And Move Method,Move Source Folder,Change Package,Extract Variable,Rename Attribute,Move and Rename Attribute,Replace Variable with Attribute,Replace Attribute ,Merge Variable,Merge Parameter,Merge Attribute,split Variable,split Parameter,Split Attribute,Extract Interface,DTWC_x,DR_x,DW_x,IDFP_x,IDS_x,ISQLQ_x,IGS_x,LIC_x,LT_x,MIM_x,NLMR_x,PD_x,RAM_x,SL_x,UC_x,LazyClass_x,ComplexClass_x,LongParameterList_x,FeatureEnvy_x,LongMethod_x,BlobClass_x,MessageChain_x,RefusedBequest_x,SpaghettiCode_x,SpeculativeGenerality_x,DTWC_y,DR_y,DW_y,IDFP_y,IDS_y,ISQLQ_y,IGS_y,LIC_y,LT_y,MIM_y,NLMR_y,PD_y,RAM_y,SL_y,UC_y,LazyClass_y,ComplexClass_y,LongParameterList_y,FeatureEnvy_y,LongMethod_y,BlobClass_y,MessageChain_y,RefusedBequest_y,SpaghettiCode_y,SpeculativeGenerality_y,DTWC_diff,DR_diff,DW_diff,IDFP_diff,IDS_diff,ISQLQ_diff,IGS_diff,LIC_diff,LT_diff,MIM_diff,NLMR_diff,PD_diff,RAM_diff,SL_diff,UC_diff,LazyClass_diff,ComplexClass_diff,LongParameterList_diff,FeatureEnvy_diff,LongMethod_diff,BlobClass_diff,MessageChain_diff,RefusedBequest_diff,SpaghettiCode_diff,SpeculativeGenerality_diff,cbo_x,wmc_x,dit_x,rfc_x,lcom_x,totalMethods_x,staticMethods_x,publicMethods_x,privateMethods_x,protectedMethods_x,defaultMethods_x,abstractMethods_x,finalMethods_x,synchronizedMethods_x,totalFields_x,staticFields_x,publicFields_x,privateFields_x,protectedFields_x,defaultFields_x,finalFields_x,synchronizedFields_x,nosi_x,loc_x,returnQty_x,loopQty_x,comparisonsQty_x,tryCatchQty_x,parenthesizedExpsQty_x,stringLiteralsQty_x,numbersQty_x,assignmentsQty_x,mathOperationsQty_x,variablesQty_x,maxNestedBlocks_x,anonymousClassesQty_x,subClassesQty_x,lambdasQty_x,uniqueWordsQty_x,Unnamed: 40_x,cbo_y,wmc_y,dit_y,rfc_y,lcom_y,totalMethods_y,staticMethods_y,publicMethods_y,privateMethods_y,protectedMethods_y,defaultMethods_y,abstractMethods_y,finalMethods_y,synchronizedMethods_y,totalFields_y,staticFields_y,publicFields_y,privateFields_y,protectedFields_y,defaultFields_y,finalFields_y,synchronizedFields_y,nosi_y,loc_y,returnQty_y,loopQty_y,comparisonsQty_y,tryCatchQty_y,parenthesizedExpsQty_y,stringLiteralsQty_y,numbersQty_y,assignmentsQty_y,mathOperationsQty_y,variablesQty_y,maxNestedBlocks_y,anonymousClassesQty_y,subClassesQty_y,lambdasQty_y,uniqueWordsQty_y,Unnamed: 40_y,cbo_diff,wmc_diff,dit_diff,rfc_diff,lcom_diff,totalMethods_diff,staticMethods_diff,publicMethods_diff,privateMethods_diff,protectedMethods_diff,defaultMethods_diff,abstractMethods_diff,finalMethods_diff,synchronizedMethods_diff,totalFields_diff,staticFields_diff,publicFields_diff,privateFields_diff,protectedFields_diff,defaultFields_diff,finalFields_diff,synchronizedFields_diff,nosi_diff,loc_diff,returnQty_diff,loopQty_diff,lcomparisonsQty_diff,tryCatchQty_diff,parenthesizedExpsQty_diff,stringLiteralsQty_diff,numbersQty_diff,assignmentsQty_diff,mathOperationsQty_diff,variablesQty_diff,maxNestedBlocks_diff,anonymousClassesQty_diff,subClassesQty_diff,lambdasQty_diff,,co-Oa,co-oo,,,,
eu.faircode.netguard.Rule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,1,33,0,3,1,2,1,0,0,0,0,0,16,0,16,0,0,0,0,0,1,119,3,2,4,1,15,25,5,46,3,3,43,3,0,0,0,52,7,25,1,33,0,3,1,2,1,0,0,0,0,0,16,0,16,0,0,0,0,0,1,119,3,2,4,1,15,25,5,46,3,3,43,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,,,
eu.faircode.netguard.RuleAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,26,2,37,0,9,0,6,3,0,0,0,0,0,6,1,0,6,0,0,1,0,1,305,3,0,9,1,2,19,4,23,7,7,16,2,9,1,0,102,18,26,2,37,0,9,0,6,3,0,0,0,0,0,6,1,0,6,0,0,1,0,1,305,3,0,9,1,2,19,4,23,7,7,16,2,9,1,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,1,1,,,,
eu.faircode.netguard.SinkholeService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-1,0,24,36,3,61,37,14,3,7,7,0,0,0,0,0,14,4,0,14,0,0,4,0,10,332,5,1,3,3,9,27,9,42,6,6,39,3,4,1,0,130,26,39,3,67,51,15,4,7,8,0,0,0,0,1,15,5,0,15,0,0,4,0,14,360,6,1,4,3,9,27,9,46,6,6,42,3,4,1,0,135,2,3,0,6,14,1,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,4,28,1,0,1,0,0,0,0,-4,0,0,3,0,0,-1,,2,0,,,,
eu.faircode.netguard.Util,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,1,42,78,13,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,192,12,3,2,4,4,13,7,26,3,3,26,2,2,0,0,102,13,24,1,42,78,13,13,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,192,12,3,2,4,4,13,7,26,3,3,26,2,2,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,,,,
eu.faircode.netguard.Widget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,2,22,4,4,2,3,1,0,0,0,0,0,3,3,0,3,0,0,3,0,5,55,0,1,1,0,0,7,2,11,1,1,10,1,0,0,0,37,15,10,2,22,4,4,2,3,1,0,0,0,0,0,3,3,0,3,0,0,3,0,5,55,0,1,1,0,0,7,2,11,1,1,10,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,
eu.faircode.netguard.Util,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,47,1,64,91,14,14,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,259,16,3,3,4,2,17,13,52,4,4,38,2,2,0,0,128,21,54,1,63,120,16,16,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,276,22,3,4,4,2,24,13,55,3,3,41,2,2,0,0,129,0,7,0,-1,29,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,17,6,0,1,0,0,7,0,-3,-1,-1,3,0,0,0,,1,0,,,,
eu.faircode.netguard.ActivityMain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,73,2,100,31,15,7,4,9,2,0,0,0,0,23,6,0,23,0,0,6,0,21,612,25,1,16,0,7,67,26,81,10,10,69,2,22,0,0,200,47,73,2,100,31,15,7,4,9,2,0,0,0,0,23,6,0,23,0,0,6,0,21,612,25,1,16,0,7,67,26,81,10,10,69,2,22,0,0,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,1,,,,
eu.faircode.netguard.ActivitySettings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,37,3,62,72,13,2,3,8,2,0,0,0,0,4,4,0,4,0,0,4,0,11,288,2,3,5,0,1,57,2,18,4,4,18,2,4,1,0,121,19,37,3,62,72,13,2,3,8,2,0,0,0,0,4,4,0,4,0,0,4,0,11,288,2,3,5,0,1,57,2,18,4,4,18,2,4,1,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,4,1,,,,
eu.faircode.netguard.ApplicationEx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,0,1,0,1,0,0,0,0,0,0,2,1,0,2,0,0,1,0,3,21,0,0,0,0,0,2,0,2,1,1,2,0,1,0,0,17,2,1,2,5,0,1,0,1,0,0,0,0,0,0,2,1,0,2,0,0,1,0,3,21,0,0,0,0,0,2,0,2,1,1,2,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,,,,
eu.faircode.netguard.FragmentSettings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,3,1,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,,,,
eu.faircode.netguard.Packet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,1,35,2,9,1,6,3,0,0,0,0,0,5,1,3,2,0,0,1,0,7,478,5,2,2,2,1,22,9,27,7,7,18,2,0,4,0,131,6,26,1,35,2,9,1,6,3,0,0,0,0,0,5,1,3,2,0,0,1,0,7,478,5,2,2,2,1,22,9,27,7,7,18,2,0,4,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,,1,1,,,,
eu.faircode.netguard.Receiver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,15,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,31,0,0,1,0,0,8,0,3,2,2,3,2,0,0,0,18,6,5,2,15,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,31,0,0,1,0,0,8,0,3,2,2,3,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,,,,
eu.faircode.netguard.Rule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,1,33,0,3,1,2,1,0,0,0,0,0,16,0,16,0,0,0,0,0,1,119,3,2,4,1,15,25,5,46,3,3,43,3,0,0,0,52,7,25,1,33,0,3,1,2,1,0,0,0,0,0,16,0,16,0,0,0,0,0,1,119,3,2,4,1,15,25,5,46,3,3,43,3,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,,,
eu.faircode.netguard.RuleAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,22,2,33,0,9,0,6,3,0,0,0,0,0,6,1,0,6,0,0,1,0,0,287,3,0,5,1,2,17,4,22,5,5,15,2,8,1,0,99,16,22,2,33,0,9,0,6,3,0,0,0,0,0,6,1,0,6,0,0,1,0,0,287,3,0,5,1,2,17,4,22,5,5,15,2,8,1,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,1,1,,,,
eu.faircode.netguard.SinkholeService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-1,0,27,35,3,63,37,14,3,7,7,0,0,0,0,0,15,4,0,15,0,0,4,0,10,349,5,1,2,3,8,27,9,45,6,6,43,3,5,1,0,141,27,35,3,63,37,14,3,7,7,0,0,0,0,0,16,4,0,16,0,0,4,0,10,360,5,1,2,3,8,28,9,46,6,6,44,3,5,1,0,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,11,0,0,0,0,0,1,0,-1,0,0,1,0,0,-1,,2,0,,,,
eu.faircode.netguard.Widget,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,10,2,22,4,4,2,3,1,0,0,0,0,0,3,3,0,3,0,0,3,0,5,55,0,1,1,0,0,7,2,11,1,1,10,1,0,0,0,37,15,10,2,22,4,4,2,3,1,0,0,0,0,0,3,3,0,3,0,0,3,0,5,55,0,1,1,0,0,7,2,11,1,1,10,1,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,2,,,,
eu.faircode.netguard.FragmentSettings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,2,14,3,3,2,1,2,0,0,0,0,0,1,1,0,1,0,0,1,0,2,47,2,0,0,0,0,7,0,6,0,0,6,0,2,0,0,37,3,1,2,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,-3,-2,0,-9,-3,-2,-2,0,-2,0,0,0,0,0,-1,-1,0,-1,0,0,-1,0,-2,-36,-2,0,0,0,1,-7,0,6,0,0,-6,0,-2,0,,1,0,,,,
eu.faircode.netguard.ActivityMain,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,62,2,96,22,13,5,4,7,2,0,0,0,0,22,5,0,22,0,0,5,0,17,576,22,1,11,0,7,59,25,76,8,8,65,2,21,0,0,194,47,63,2,96,22,13,5,4,7,2,0,0,0,0,23,5,0,23,0,0,5,0,17,620,22,1,11,0,7,59,25,78,8,8,66,2,24,0,0,208,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,44,0,0,0,0,0,0,0,-2,0,0,1,0,3,0,,2,1,,,,
eu.faircode.netguard.ActivitySettings,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,27,3,50,39,10,0,2,6,2,0,0,0,0,3,3,2,1,0,0,3,0,5,225,0,3,5,0,1,40,2,11,4,4,11,2,2,1,0,101,20,32,3,63,62,13,2,3,8,2,0,0,0,0,5,4,0,5,0,0,4,0,9,277,2,3,5,0,1,53,2,22,4,4,22,2,4,1,0,123,4,5,0,13,23,3,2,1,2,0,0,0,0,0,2,1,-2,4,0,0,1,0,4,52,2,0,0,0,0,13,0,-11,0,0,11,0,2,-1,,4,1,,,,
eu.faircode.netguard.ApplicationEx,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,5,0,1,0,1,0,0,0,0,0,0,2,1,0,2,0,0,1,0,3,21,0,0,0,0,0,2,0,2,1,1,2,0,1,0,0,17,2,1,2,5,0,1,0,1,0,0,0,0,0,0,2,1,0,2,0,0,1,0,3,21,0,0,0,0,0,2,0,2,1,1,2,0,1,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,3,2,,,,
eu.faircode.netguard.Packet,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,26,1,35,2,9,1,6,3,0,0,0,0,0,5,1,3,2,0,0,1,0,7,478,5,2,2,2,1,22,9,27,7,7,18,2,0,4,0,131,6,26,1,35,2,9,1,6,3,0,0,0,0,0,5,1,3,2,0,0,1,0,7,478,5,2,2,2,1,22,9,27,7,7,18,2,0,4,0,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4,,1,1,,,,
eu.faircode.netguard.Receiver,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,2,15,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,31,0,0,1,0,0,8,0,3,2,2,3,2,0,0,0,18,6,5,2,15,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,2,31,0,0,1,0,0,8,0,3,2,2,3,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,4,0,,,,
eu.faircode.netguard.Rule,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,23,1,28,0,3,1,2,1,0,0,0,0,0,15,0,15,0,0,0,0,0,1,108,3,2,4,1,15,18,5,41,2,2,39,3,0,0,0,49,7,23,1,28,0,3,1,2,1,0,0,0,0,0,15,0,15,0,0,0,0,0,1,108,3,2,4,1,15,18,5,41,2,2,39,3,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,,,,
eu.faircode.netguard.RuleAdapter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,2,26,3,6,0,6,0,0,0,0,0,0,6,1,0,6,0,0,1,0,0,249,3,0,1,1,2,3,4,15,1,1,12,1,8,1,0,94,15,13,2,26,3,6,0,6,0,0,0,0,0,0,6,1,0,6,0,0,1,0,0,249,3,0,1,1,2,3,4,15,1,1,12,1,8,1,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,,1,1,,,,
eu.faircode.netguard.SinkholeService,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2,0,0,0,-1,0,17,38,2,56,26,13,3,7,6,0,0,0,0,0,11,4,0,11,0,0,4,0,8,294,4,1,4,3,8,30,7,35,6,6,33,3,5,0,0,122,18,39,2,57,31,14,4,8,6,0,0,0,0,0,11,4,0,11,0,0,4,0,8,300,5,1,4,3,8,30,8,36,6,6,34,3,5,0,0,122,1,1,0,1,5,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,1,-1,0,0,1,0,0,0,,2,0,,,,
